"rn","ec","eq","way","ko","symbol","name","map","md"
"R10690","1.1.1.434","2-Dehydro-3-deoxy-L-fuconate + NAD+ <=> 2,4-Diketo-3-deoxy-L-fuconate + NADH + H+","Bidirectional","K18335","E1.1.1.434","2-dehydro-3-deoxy-L-fuconate 4-dehydrogenase [EC:1.1.1.434]","map00051","NA"
"R10691","3.7.1.26","2,4-Diketo-3-deoxy-L-fuconate + H2O <=> (S)-Lactate + Pyruvate","Bidirectional","K18336","lra6","2,4-didehydro-3-deoxy-L-rhamnonate hydrolase [EC:3.7.1.26]","map00051","NA"
"R10788","1.1.1.377, 1.1.1.378","L-Rhamnose + NADP+ <=> L-Rhamnono-1,4-lactone + NADPH + H+","Bidirectional","K18337","LRA1","L-rhamnose 1-dehydrogenase [EC:1.1.1.378 1.1.1.377 1.1.1.173]","map00051","NA"
"R10995","1.1.1.378","L-Rhamnose + NAD+ <=> L-Rhamnono-1,4-lactone + NADH + H+","Bidirectional","K18337","LRA1","L-rhamnose 1-dehydrogenase [EC:1.1.1.378 1.1.1.377 1.1.1.173]","map00051","NA"
"R11339","1.1.1.401","2-Dehydro-3-deoxy-L-rhamnonate + NAD+ <=> 2,4-Diketo-3-deoxy-L-fuconate + NADH + H+","Bidirectional","K21883","lra5","2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+) [EC:1.1.1.401]","map00051","NA"
"R11620","1.1.3.41","D-Sorbitol + Oxygen <=> alpha-D-Glucose + Hydrogen peroxide","Bidirectional","K00594","xyoA","alditol oxidase [EC:1.1.3.41]","map00051","NA"
"R13105","1.1.1.435","beta-L-Fucopyranose + NADP+ <=> L-Fucono-1,5-lactone + NADPH + H+","Bidirectional","K18333","E1.1.1.435","L-fucose dehydrogenase [EC:1.1.1.435]","map00051","NA"
"R13181","4.1.2.64","2-Dehydro-3-deoxy-L-fuconate <=> Pyruvate + (S)-Lactaldehyde","Bidirectional","K26911","fucH","2-dehydro-3-deoxy-L-fuconate aldolase [EC:4.1.2.64]","map00051","NA"
"R13202","2.7.1.105","ATP + D-Fructose 6-phosphate <=> ADP + beta-D-Fructose 2,6-bisphosphate","Bidirectional","K00900","E2.7.1.105","6-phosphofructo-2-kinase [EC:2.7.1.105]","map00051","NA"
"R13203","2.7.1.56","ATP + D-Fructose 1-phosphate <=> ADP + D-Fructose 1,6-bisphosphate","Bidirectional","K00882","fruK","1-phosphofructokinase [EC:2.7.1.56]","map00051","NA"
