"rn","ec","eq","way","ko","symbol","name","map","md"
"R03707","1.1.1.76","(S,S)-Butane-2,3-diol + NAD+ <=> (S)-Acetoin + NADH + H+","Bidirectional","K18009","budC","meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]","map00650","NA"
"R04000","2.8.3.12","Acetyl-CoA + 2-Hydroxyglutarate <=> Acetate + 2-Hydroxyglutaryl-CoA","Bidirectional","K01039, K01040","gctA, gctB","glutaconate CoA-transferase, subunit A [EC:2.8.3.12], glutaconate CoA-transferase, subunit B [EC:2.8.3.12]","map00650","NA"
"R04254","2.3.1.304","n (R)-3-Hydroxybutanoyl-CoA <=> Poly-beta-hydroxybutyrate + n CoA","Bidirectional","K03821, K22881","phaC, phaE","poly[(R)-3-hydroxyalkanoate] polymerase subunit PhaC [EC:2.3.1.304], poly[(R)-3-hydroxyalkanoate] polymerase subunit PhaE","map00650","NA"
"R05118","3.1.1.75","Poly-beta-hydroxybutyrate + H2O <=> Poly[(R)-3-hydroxybutanoate]x + (R)-3-((R)-3-Hydroxybutanoyloxy)butanoate","Bidirectional","K05973","phaZ","poly(3-hydroxybutyrate) depolymerase [EC:3.1.1.75]","map00650","NA"
"R05336","","4-Hydroxybutanoic acid + Acetyl-CoA <=> 4-Hydroxybutyryl-CoA + Acetate","Bidirectional","K18122","cat2","4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]","map00650","NA"
"R09078","1.1.1.304","Diacetyl + NADH + H+ <=> (S)-Acetoin + NAD+","Bidirectional","K03366","butA","meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]","map00650","NA"
"R09078","1.1.1.304","Diacetyl + NADH + H+ <=> (S)-Acetoin + NAD+","Bidirectional","K18009","budC","meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]","map00650","NA"
"R09280","1.2.1.76","Succinyl-CoA + NADPH + H+ <=> Succinate semialdehyde + NADP+ + CoA","Bidirectional","K15017","K15017","malonyl-CoA/succinyl-CoA reductase (NADPH) [EC:1.2.1.75 1.2.1.76]","map00650","NA"
"R09280","1.2.1.76","Succinyl-CoA + NADPH + H+ <=> Succinate semialdehyde + NADP+ + CoA","Bidirectional","K15038","K15038","succinyl-CoA reductase [EC:1.2.1.76]","map00650","NA"
"R09280","1.2.1.76","Succinyl-CoA + NADPH + H+ <=> Succinate semialdehyde + NADP+ + CoA","Bidirectional","K18119","sucD","succinate-semialdehyde dehydrogenase [EC:1.2.1.76]","map00650","NA"
"R09281","","4-Hydroxybutanoic acid + NADP+ <=> Succinate semialdehyde + H+ + NADPH","Bidirectional","K14465","K14465","succinate semialdehyde reductase (NADPH) [EC:1.1.1.-]","map00650","NA"
"R09281","","4-Hydroxybutanoic acid + NADP+ <=> Succinate semialdehyde + H+ + NADPH","Bidirectional","K18121","GLYR","glyoxylate/succinic semialdehyde reductase [EC:1.1.1.79 1.1.1.-]","map00650","NA"
"R09738","1.3.1.86","Butanoyl-CoA + NADP+ <=> Crotonoyl-CoA + NADPH + H+","Bidirectional","K17829","ccrA","crotonyl-CoA reductase [EC:1.3.1.86]","map00650","NA"
"R10343","2.8.3.18","Succinyl-CoA + Acetate <=> Acetyl-CoA + Succinate","Bidirectional","K18118","aarC","succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]","map00650","NA"
"R10504","","meso-2,3-Butanediol + NAD+ <=> (S)-Acetoin + NADH + H+","Bidirectional","K00004","BDH","(R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]","map00650","NA"
"R10505","","meso-2,3-Butanediol + NAD+ <=> (R)-Acetoin + NADH + H+","Bidirectional","K03366","butA","meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]","map00650","NA"
"R10505","","meso-2,3-Butanediol + NAD+ <=> (R)-Acetoin + NADH + H+","Bidirectional","K18009","budC","meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]","map00650","NA"
"R10702","1.14.13.227","Propane + NADH + H+ + Oxygen <=> Propan-2-ol + NAD+ + H2O","Bidirectional","K18223, K18224","prmA, prmC","propane 2-monooxygenase large subunit [EC:1.14.13.227], propane 2-monooxygenase small subunit [EC:1.14.13.227]","map00650","NA"
"R10702","1.14.13.227","Propane + NADH + H+ + Oxygen <=> Propan-2-ol + NAD+ + H2O","Bidirectional","K18225","prmB","propane monooxygenase reductase component [EC:1.18.1.-]","map00650","NA"
"R10702","1.14.13.227","Propane + NADH + H+ + Oxygen <=> Propan-2-ol + NAD+ + H2O","Bidirectional","K18226","prmD","propane monooxygenase coupling protein","map00650","NA"
"R10703","","Propan-2-ol + NAD+ <=> Acetone + NADH + H+","Bidirectional","K18369","adh2","alcohol dehydrogenase [EC:1.1.1.-]","map00650","NA"
"R10703","","Propan-2-ol + NAD+ <=> Acetone + NADH + H+","Bidirectional","K18370","adh3","alcohol dehydrogenase [EC:1.1.1.-]","map00650","NA"
"R10703","","Propan-2-ol + NAD+ <=> Acetone + NADH + H+","Bidirectional","K18382","adh1","NAD+-dependent secondary alcohol dehydrogenase Adh1 [EC:1.1.1.-]","map00650","NA"
"R10704","1.14.13.226","Acetone + NADPH + H+ + Oxygen <=> Methyl acetate + NADP+ + H2O","Bidirectional","K18371","acmA","acetone monooxygenase (methyl acetate-forming) [EC:1.14.13.226]","map00650","NA"
"R10705","3.1.1.114","Methyl acetate + H2O <=> Acetate + Methanol","Bidirectional","K18372","acmB","methyl acetate hydrolase [EC:3.1.1.114]","map00650","NA"
"R10782","4.2.1.120","4-Hydroxybutyryl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K14534","abfD","4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]","map00650","NA"
"R11448","1.14.13.230","Butane + NADH + H+ + Oxygen <=> 1-Butanol + NAD+ + H2O","Bidirectional","K21317, K21318, K21319","bmoX, bmoY, bmoZ","butane monooxygenase alpha subunit [EC:1.14.13.230], butane monooxygenase beta subunit [EC:1.14.13.230], butane monooxygenase gamma subunit [EC:1.14.13.230]","map00650","NA"
"R11448","1.14.13.230","Butane + NADH + H+ + Oxygen <=> 1-Butanol + NAD+ + H2O","Bidirectional","K21320","bmoC","butane monooxygenase reductase","map00650","NA"
"R11448","1.14.13.230","Butane + NADH + H+ + Oxygen <=> 1-Butanol + NAD+ + H2O","Bidirectional","K21321","bmoB","butane monooxygenase regulatory protein","map00650","NA"
"R11448","1.14.13.230","Butane + NADH + H+ + Oxygen <=> 1-Butanol + NAD+ + H2O","Bidirectional","K21322","bmoD","butane monooxygenase hypothetical assembly protein","map00650","NA"
"R13137","1.3.2.4","Succinate + 2 Ferricytochrome c <=> Fumarate + 2 Ferrocytochrome c","Bidirectional","K26318","fccA","fumarate reductase (cytochrome) [EC:1.3.2.4]","map00650","NA"
