"rn","ec","eq","way","ko","symbol","name","map","md"
"R11039","2.7.4.31","[5-(Aminomethyl)furan-3-yl]methyl phosphate + ATP <=> [5-(Aminomethyl)furan-3-yl]methyl diphosphate + ADP","Bidirectional","K07144","mfnE","5-(aminomethyl)-3-furanmethanol phosphate kinase [EC:2.7.4.31]","map00680","M00935"
"R00134","1.17.1.10","Formate + NADP+ <=> CO2 + NADPH + H+","Bidirectional","K05299, K15022","fdhA, fdhB","formate dehydrogenase (NADP+) alpha subunit [EC:1.17.1.10], formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10]","map00680","NA"
"R00199","2.7.9.2","ATP + Pyruvate + H2O <=> AMP + Phosphoenolpyruvate + Orthophosphate","Bidirectional","K01007","pps","pyruvate, water dikinase [EC:2.7.9.2]","map00680","NA"
"R00230","2.3.1.8","Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate","Bidirectional","K04020","eutD","phosphotransacetylase","map00680","NA"
"R00230","2.3.1.8","Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate","Bidirectional","K13788","pta","phosphate acetyltransferase [EC:2.3.1.8]","map00680","NA"
"R00230","2.3.1.8","Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate","Bidirectional","K15024","K15024","putative phosphotransacetylase [EC:2.3.1.8]","map00680","NA"
"R00235","6.2.1.1","ATP + Acetate + CoA <=> AMP + Diphosphate + Acetyl-CoA","Bidirectional","K01913","AAE7","acetate/butyrate---CoA ligase [EC:6.2.1.1 6.2.1.2]","map00680","NA"
"R00342","1.1.1.37, 1.1.1.299","(S)-Malate + NAD+ <=> Oxaloacetate + NADH + H+","Bidirectional","K00025","MDH1","malate dehydrogenase [EC:1.1.1.37]","map00680","NA"
"R00342","1.1.1.37, 1.1.1.299","(S)-Malate + NAD+ <=> Oxaloacetate + NADH + H+","Bidirectional","K00026","MDH2","malate dehydrogenase [EC:1.1.1.37]","map00680","NA"
"R00473","4.1.3.24","L-Malyl-CoA <=> Acetyl-CoA + Glyoxylate","Bidirectional","K19282","aceB","bifunctional (S)-malyl-CoA lyase/thioesterase [EC:4.1.3.24 3.1.2.30]","map00680","NA"
"R00519","1.17.1.9","Formate + NAD+ <=> H+ + CO2 + NADH","Bidirectional","K00122","FDH","formate dehydrogenase [EC:1.17.1.9]","map00680","NA"
"R00519","1.17.1.9","Formate + NAD+ <=> H+ + CO2 + NADH","Bidirectional","K00123, K00124, K00127","fdoG, fdoH, fdoI","formate dehydrogenase major subunit [EC:1.17.1.9], formate dehydrogenase iron-sulfur subunit, formate dehydrogenase subunit gamma","map00680","NA"
"R00519","1.17.1.9","Formate + NAD+ <=> H+ + CO2 + NADH","Bidirectional","K00126","fdsD","formate dehydrogenase subunit delta [EC:1.17.1.9]","map00680","NA"
"R00519","1.17.1.9","Formate + NAD+ <=> H+ + CO2 + NADH","Bidirectional","K22515","fdwB","formate dehydrogenase beta subunit [EC:1.17.1.9]","map00680","NA"
"R00527","3.1.2.12","S-Formylglutathione + H2O <=> Formate + Glutathione","Bidirectional","K01070","frmB","S-formylglutathione hydrolase [EC:3.1.2.12]","map00680","NA"
"R00604","1.2.1.46","Formaldehyde + NAD+ + H2O <=> Formate + NADH + H+","Bidirectional","K00148","fdhA","glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]","map00680","NA"
"R00605","1.1.1.244","Methanol + NAD+ <=> Formaldehyde + NADH + H+","Bidirectional","K00093","mdh","methanol dehydrogenase [EC:1.1.1.244]","map00680","NA"
"R00606","1.4.9.1","Methylamine + H2O + 2 Amicyanin <=> Formaldehyde + Ammonia + 2 Reduced amicyanin + 2 H+","Bidirectional","K08685","qhpA","quinohemoprotein amine dehydrogenase [EC:1.4.9.1]","map00680","NA"
"R00606","1.4.9.1","Methylamine + H2O + 2 Amicyanin <=> Formaldehyde + Ammonia + 2 Reduced amicyanin + 2 H+","Bidirectional","K15228","mauA","methylamine dehydrogenase light chain [EC:1.4.9.1]","map00680","NA"
"R00606","1.4.9.1","Methylamine + H2O + 2 Amicyanin <=> Formaldehyde + Ammonia + 2 Reduced amicyanin + 2 H+","Bidirectional","K15229","mauB","methylamine dehydrogenase heavy chain [EC:1.4.9.1]","map00680","NA"
"R00608","1.1.3.13","Methanol + Oxygen <=> Formaldehyde + Hydrogen peroxide","Bidirectional","K17066","MOX","alcohol oxidase [EC:1.1.3.13]","map00680","NA"
"R00609","1.5.99.5","N-Methyl-L-glutamate + Acceptor + H2O <=> L-Glutamate + Formaldehyde + Reduced acceptor","Bidirectional","K22084, K22085, K22086, K22087","mgdA, mgdB, mgdC, mgdD","methylglutamate dehydrogenase subunit A [EC:1.5.99.5], methylglutamate dehydrogenase subunit B [EC:1.5.99.5], methylglutamate dehydrogenase subunit C [EC:1.5.99.5], methylglutamate dehydrogenase subunit D [EC:1.5.99.5]","map00680","NA"
"R00614","1.2.98.1","2 Formaldehyde + H2O <=> Formate + Methanol","Bidirectional","K17067","mdo","formaldehyde dismutase / methanol dehydrogenase [EC:1.2.98.1 1.1.99.37]","map00680","NA"
"R00614","1.2.98.1","2 Formaldehyde + H2O <=> Formate + Methanol","Bidirectional","K17068","fdm","formaldehyde dismutase [EC:1.2.98.1]","map00680","NA"
"R00658","4.2.1.11","2-Phospho-D-glycerate <=> Phosphoenolpyruvate + H2O","Bidirectional","K27394","ENO4","enolase 4 [EC:4.2.1.11]","map00680","NA"
"R00736","4.1.1.25, 4.1.1.28","L-Tyrosine <=> Tyramine + CO2","Bidirectional","K01592","TYDC","tyrosine decarboxylase [EC:4.1.1.25]","map00680","NA"
"R00736","4.1.1.25, 4.1.1.28","L-Tyrosine <=> Tyramine + CO2","Bidirectional","K01593","DDC","aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105]","map00680","NA"
"R00736","4.1.1.25, 4.1.1.28","L-Tyrosine <=> Tyramine + CO2","Bidirectional","K18933","mfnA","tyrosine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.25 4.1.1.11]","map00680","NA"
"R00756","2.7.1.11","ATP + D-Fructose 6-phosphate <=> ADP + D-Fructose 1,6-bisphosphate","Bidirectional","K24182","PFK9","6-phosphofructokinase [EC:2.7.1.11]","map00680","NA"
"R00762","3.1.3.11","D-Fructose 1,6-bisphosphate + H2O <=> D-Fructose 6-phosphate + Orthophosphate","Bidirectional","K01086","fbp-SEBP","fructose-1,6-bisphosphatase I / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]","map00680","NA"
"R00762","3.1.3.11","D-Fructose 1,6-bisphosphate + H2O <=> D-Fructose 6-phosphate + Orthophosphate","Bidirectional","K01622","K01622","fructose 1,6-bisphosphate aldolase/phosphatase [EC:4.1.2.13 3.1.3.11]","map00680","NA"
"R00762","3.1.3.11","D-Fructose 1,6-bisphosphate + H2O <=> D-Fructose 6-phosphate + Orthophosphate","Bidirectional","K02446","glpX","fructose-1,6-bisphosphatase II [EC:3.1.3.11]","map00680","NA"
"R00762","3.1.3.11","D-Fructose 1,6-bisphosphate + H2O <=> D-Fructose 6-phosphate + Orthophosphate","Bidirectional","K04041","fbp3","fructose-1,6-bisphosphatase III [EC:3.1.3.11]","map00680","NA"
"R00762","3.1.3.11","D-Fructose 1,6-bisphosphate + H2O <=> D-Fructose 6-phosphate + Orthophosphate","Bidirectional","K11532","glpX-SEBP","fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase [EC:3.1.3.11 3.1.3.37]","map00680","NA"
"R01068","4.1.2.13","D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate","Bidirectional","K01622","K01622","fructose 1,6-bisphosphate aldolase/phosphatase [EC:4.1.2.13 3.1.3.11]","map00680","NA"
"R01068","4.1.2.13","D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate","Bidirectional","K01623","ALDO","fructose-bisphosphate aldolase, class I [EC:4.1.2.13]","map00680","NA"
"R01068","4.1.2.13","D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate","Bidirectional","K11645","fbaB","fructose-bisphosphate aldolase, class I [EC:4.1.2.13]","map00680","NA"
"R01068","4.1.2.13","D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate","Bidirectional","K16305","K16305","fructose-bisphosphate aldolase / 6-deoxy-5-ketofructose 1-phosphate synthase [EC:4.1.2.13 2.2.1.11]","map00680","NA"
"R01068","4.1.2.13","D-Fructose 1,6-bisphosphate <=> Glycerone phosphate + D-Glyceraldehyde 3-phosphate","Bidirectional","K16306","K16306","fructose-bisphosphate aldolase / 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase [EC:4.1.2.13 2.2.1.10]","map00680","NA"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00169, K00170, K00171, K00172","porA, porB, porD, porC","pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]","map00680","NA"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00174, K00175","korA, korB","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11], 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]","map00680","NA"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K00189","vorG","2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.7 1.2.7.1]","map00680","NA"
"R01196","1.2.7.1, 1.2.7.11","2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA","Bidirectional","K03737","por","pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]","map00680","NA"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K00015","gyaR","glyoxylate reductase [EC:1.1.1.26]","map00680","NA"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K00049","GRHPR","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00680","NA"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K00090","ghrB","glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]","map00680","NA"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K12972","ghrA","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00680","NA"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K15893","HPR1","glycerate dehydrogenase [EC:1.1.1.29]","map00680","NA"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K15919","HPR2_3","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00680","NA"
"R01388","1.1.1.26, 1.1.1.29, 1.1.1.81","D-Glycerate + NAD+ <=> Hydroxypyruvate + NADH + H+","Bidirectional","K22982","K22982","hydroxypyruvate reductase [EC:1.1.1.81]","map00680","NA"
"R01518","5.4.2.11, 5.4.2.12","2-Phospho-D-glycerate <=> 3-Phospho-D-glycerate","Bidirectional","K01834","PGAM","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]","map00680","NA"
"R01518","5.4.2.11, 5.4.2.12","2-Phospho-D-glycerate <=> 3-Phospho-D-glycerate","Bidirectional","K01837","BPGM","bisphosphoglycerate/phosphoglycerate mutase [EC:5.4.2.4 5.4.2.11]","map00680","NA"
"R01518","5.4.2.11, 5.4.2.12","2-Phospho-D-glycerate <=> 3-Phospho-D-glycerate","Bidirectional","K15633","gpmI","2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","map00680","NA"
"R01518","5.4.2.11, 5.4.2.12","2-Phospho-D-glycerate <=> 3-Phospho-D-glycerate","Bidirectional","K15634","gpmB","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]","map00680","NA"
"R01518","5.4.2.11, 5.4.2.12","2-Phospho-D-glycerate <=> 3-Phospho-D-glycerate","Bidirectional","K15635","apgM","2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","map00680","NA"
"R01586","2.1.1.21","Methylamine + L-Glutamate <=> Ammonia + N-Methyl-L-glutamate","Bidirectional","K22081, K22082, K22083","mgsA, mgsB, mgsC","methylamine---glutamate N-methyltransferase subunit A [EC:2.1.1.21], methylamine---glutamate N-methyltransferase subunit B [EC:2.1.1.21], methylamine---glutamate N-methyltransferase subunit C [EC:2.1.1.21]","map00680","NA"
"R01588","1.5.8.1","Dimethylamine + H2O + Electron-transferring flavoprotein <=> Methylamine + Formaldehyde + Reduced electron-transferring flavoprotein","Bidirectional","K00317","dmd-tmd","dimethylamine/trimethylamine dehydrogenase [EC:1.5.8.1 1.5.8.2]","map00680","NA"
"R02511","1.5.8.2","Trimethylamine + H2O + Electron-transferring flavoprotein <=> Dimethylamine + Formaldehyde + Reduced electron-transferring flavoprotein","Bidirectional","K00317","dmd-tmd","dimethylamine/trimethylamine dehydrogenase [EC:1.5.8.1 1.5.8.2]","map00680","NA"
"R02560","1.7.2.3","Trimethylamine + 2 Ferricytochrome c + H2O <=> Trimethylamine N-oxide + 2 Ferrocytochrome c + 2 H+","Bidirectional","K07811","torA","trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]","map00680","NA"
"R02560","1.7.2.3","Trimethylamine + 2 Ferricytochrome c + H2O <=> Trimethylamine N-oxide + 2 Ferrocytochrome c + 2 H+","Bidirectional","K07812","torZ","trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]","map00680","NA"
"R03025","1.12.98.1","Coenzyme F420 + Hydrogen <=> Reduced coenzyme F420","Bidirectional","K00440, K00441, K00442, K00443","frhA, frhB, frhD, frhG","coenzyme F420 hydrogenase subunit alpha [EC:1.12.98.1], coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1], coenzyme F420 hydrogenase subunit delta, coenzyme F420 hydrogenase subunit gamma [EC:1.12.98.1]","map00680","NA"
"R04173","2.6.1.52","O-Phospho-L-serine + 2-Oxoglutarate <=> 3-Phosphonooxypyruvate + L-Glutamate","Bidirectional","K28205","E2.6.1.52","phosphoserine transaminase [EC:2.6.1.52]","map00680","NA"
"R05623","1.14.13.148","Trimethylamine + NADPH + H+ + Oxygen <=> Trimethylamine N-oxide + NADP+ + H2O","Bidirectional","K18277","tmm","trimethylamine monooxygenase [EC:1.14.13.148]","map00680","NA"
"R05774","4.1.1.79","3-Sulfopyruvate <=> Sulfoacetaldehyde + CO2","Bidirectional","K24393","comDE","sulfopyruvate decarboxylase [EC:4.1.1.79]","map00680","NA"
"R05805","2.7.1.146","ADP + D-Fructose 6-phosphate <=> AMP + D-Fructose 1,6-bisphosphate","Bidirectional","K00918","pfkC","ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147]","map00680","NA"
"R06982","4.4.1.22","Glutathione + Formaldehyde <=> S-(Hydroxymethyl)glutathione","Bidirectional","K03396","gfa","S-(hydroxymethyl)glutathione synthase [EC:4.4.1.22]","map00680","NA"
"R06983","1.1.1.284","S-(Hydroxymethyl)glutathione + NAD+ <=> S-Formylglutathione + NADH + H+","Bidirectional","K00121","frmA","S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]","map00680","NA"
"R07136","1.1.1.37, 1.1.1.337","(2R)-3-Sulfolactate + NAD+ <=> 3-Sulfopyruvate + NADH + H+","Bidirectional","K00025","MDH1","malate dehydrogenase [EC:1.1.1.37]","map00680","NA"
"R07136","1.1.1.37, 1.1.1.337","(2R)-3-Sulfolactate + NAD+ <=> 3-Sulfopyruvate + NADH + H+","Bidirectional","K00026","MDH2","malate dehydrogenase [EC:1.1.1.37]","map00680","NA"
"R07157","1.2.7.4","CO + H2O + 2 Oxidized ferredoxin <=> CO2 + 2 Reduced ferredoxin + 2 H+","Bidirectional","K00196","cooF","anaerobic carbon-monoxide dehydrogenase iron sulfur subunit","map00680","NA"
"R07157","1.2.7.4","CO + H2O + 2 Oxidized ferredoxin <=> CO2 + 2 Reduced ferredoxin + 2 H+","Bidirectional","K00198","cooS","anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]","map00680","NA"
"R08058","4.2.1.147","5,6,7,8-Tetrahydromethanopterin + Formaldehyde <=> 5,10-Methylenetetrahydromethanopterin + H2O","Bidirectional","K10713","fae","5,6,7,8-tetrahydromethanopterin hydro-lyase [EC:4.2.1.147]","map00680","NA"
"R08059","","5,10-Methylenetetrahydromethanopterin + NADP+ <=> 5,10-Methenyltetrahydromethanopterin + NADPH","Bidirectional","K00300","mtdA","methylenetetrahydrofolate/methylenetetrahydromethanopterin dehydrogenase (NADP+) [EC:1.5.1.5 1.5.1.-]","map00680","NA"
"R08059","","5,10-Methylenetetrahydromethanopterin + NADP+ <=> 5,10-Methenyltetrahydromethanopterin + NADPH","Bidirectional","K10714","mtdB","methylene-tetrahydromethanopterin dehydrogenase [EC:1.5.1.-]","map00680","NA"
"R08572","2.7.1.165","D-Glycerate + ATP <=> 2-Phospho-D-glycerate + ADP","Bidirectional","K00865","glxK","glycerate 2-kinase [EC:2.7.1.165]","map00680","NA"
"R09397","2.7.7.68","(2S)-2-Phospholactate + GTP <=> (2S)-Lactyl-2-diphospho-5'-guanosine + Diphosphate","Bidirectional","K14941","cofC","2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105]","map00680","NA"
"R09398","2.7.8.28","7,8-Didemethyl-8-hydroxy-5-deazariboflavin + (2S)-Lactyl-2-diphospho-5'-guanosine <=> Coenzyme F420-0 + GMP","Bidirectional","K11212","cofD","LPPG:FO 2-phospho-L-lactate transferase [EC:2.7.8.28]","map00680","NA"
"R09399","6.3.2.31","Coenzyme F420-0 + GTP + L-Glutamate <=> Coenzyme F420-1 + GDP + Orthophosphate","Bidirectional","K12234","cofE","coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34]","map00680","NA"
"R09399","6.3.2.31","Coenzyme F420-0 + GTP + L-Glutamate <=> Coenzyme F420-1 + GDP + Orthophosphate","Bidirectional","K24998","fbiB","dehydro coenzyme F420 reductase / coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:1.3.8.17 6.3.2.31 6.3.2.34]","map00680","NA"
"R09400","6.3.2.34","Coenzyme F420-1 + GTP + L-Glutamate <=> Coenzyme F420 + GDP + Orthophosphate","Bidirectional","K12234","cofE","coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34]","map00680","NA"
"R09400","6.3.2.34","Coenzyme F420-1 + GTP + L-Glutamate <=> Coenzyme F420 + GDP + Orthophosphate","Bidirectional","K24998","fbiB","dehydro coenzyme F420 reductase / coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:1.3.8.17 6.3.2.31 6.3.2.34]","map00680","NA"
"R09401","6.3.2.32","ATP + Coenzyme F420 + L-Glutamate <=> ADP + Coenzyme F420-3 + Orthophosphate","Bidirectional","K14940","cofF","gamma-F420-2:alpha-L-glutamate ligase [EC:6.3.2.32]","map00680","NA"
"R10902","6.3.4.24","ATP + Tyramine + L-Glutamate <=> ADP + Orthophosphate + gamma-Glutamyltyramine","Bidirectional","K06914","mfnD","tyramine---L-glutamate ligase [EC:6.3.4.24]","map00680","NA"
"R11040","2.5.1.131","[5-(Aminomethyl)furan-3-yl]methyl diphosphate + gamma-Glutamyltyramine <=> (4-{4-[2-(gamma-L-Glutamylamino)ethyl]phenoxymethyl}furan-2-yl)methanamine + Diphosphate","Bidirectional","K07072","mfnF","(4-(4-[2-(gamma-L-glutamylamino)ethyl]phenoxymethyl)furan-2-yl)methanamine synthase [EC:2.5.1.131]","map00680","NA"
"R12161","2.5.1.147","5-Amino-6-(1-D-ribitylamino)uracil + L-Tyrosine + S-Adenosyl-L-methionine <=> 5-Amino-5-(4-hydroxybenzyl)-6-(D-ribitylimino)-5,6-dihydrouracil + Iminoglycine + L-Methionine + 5'-Deoxyadenosine","Bidirectional","K11779","fbiC","FO synthase [EC:2.5.1.147 4.3.1.32]","map00680","NA"
"R12161","2.5.1.147","5-Amino-6-(1-D-ribitylamino)uracil + L-Tyrosine + S-Adenosyl-L-methionine <=> 5-Amino-5-(4-hydroxybenzyl)-6-(D-ribitylimino)-5,6-dihydrouracil + Iminoglycine + L-Methionine + 5'-Deoxyadenosine","Bidirectional","K11781","cofH","5-amino-6-(D-ribitylamino)uracil---L-tyrosine 4-hydroxyphenyl transferase [EC:2.5.1.147]","map00680","NA"
"R12162","4.3.1.32","5-Amino-5-(4-hydroxybenzyl)-6-(D-ribitylimino)-5,6-dihydrouracil + S-Adenosyl-L-methionine <=> 7,8-Didemethyl-8-hydroxy-5-deazariboflavin + Ammonia + L-Methionine + 5'-Deoxyadenosine","Bidirectional","K11779","fbiC","FO synthase [EC:2.5.1.147 4.3.1.32]","map00680","NA"
"R12162","4.3.1.32","5-Amino-5-(4-hydroxybenzyl)-6-(D-ribitylimino)-5,6-dihydrouracil + S-Adenosyl-L-methionine <=> 7,8-Didemethyl-8-hydroxy-5-deazariboflavin + Ammonia + L-Methionine + 5'-Deoxyadenosine","Bidirectional","K11780","cofG","7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase [EC:4.3.1.32]","map00680","NA"
"R12646","2.7.7.105","Phosphoenolpyruvate + GTP <=> Enolpyruvoyl-2-diphospho-5'-guanosine + Diphosphate","Bidirectional","K14941","cofC","2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105]","map00680","NA"
"R12648","2.7.8.28","Enolpyruvoyl-2-diphospho-5'-guanosine + 7,8-Didemethyl-8-hydroxy-5-deazariboflavin <=> GMP + Dehydro coenzyme F420-0","Bidirectional","K11212","cofD","LPPG:FO 2-phospho-L-lactate transferase [EC:2.7.8.28]","map00680","NA"
"R12720","1.3.8.17","Coenzyme F420-0 + FMN <=> Dehydro coenzyme F420-0 + Reduced FMN","Bidirectional","K24998","fbiB","dehydro coenzyme F420 reductase / coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:1.3.8.17 6.3.2.31 6.3.2.34]","map00680","NA"
"R12754","1.17.98.5","Formate + 2 H+ <=> CO2 + Hydrogen","Bidirectional","K22015","fdhF","formate dehydrogenase (hydrogenase) [EC:1.17.98.4 1.17.98.-]","map00680","NA"
"R12754","1.17.98.5","Formate + 2 H+ <=> CO2 + Hydrogen","Bidirectional","K25123","hydA2","iron hydrogenase HydA2 [EC:1.12.7.-]","map00680","NA"
"R12754","1.17.98.5","Formate + 2 H+ <=> CO2 + Hydrogen","Bidirectional","K25124","hycB","FeS-containing electron transfer protein","map00680","NA"
