"rn","ec","eq","way","ko","symbol","name","map","md"
"R02739","5.1.3.15, 5.3.1.9","alpha-D-Glucose 6-phosphate <=> beta-D-Glucose 6-phosphate","Bidirectional","K01792","E5.1.3.15","glucose-6-phosphate 1-epimerase [EC:5.1.3.15]","map00010","NA"
"R03270","1.2.4.1","2-(alpha-Hydroxyethyl)thiamine diphosphate + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + Thiamin diphosphate","Bidirectional","K00161, K00162","PDHA, PDHB","pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1], pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]","map00010","NA"
"R03270","1.2.4.1","2-(alpha-Hydroxyethyl)thiamine diphosphate + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + Thiamin diphosphate","Bidirectional","K00163","aceE","pyruvate dehydrogenase E1 component [EC:1.2.4.1]","map00010","NA"
"R04394","","Protein N(pi)-phospho-L-histidine + Salicin <=> Protein histidine + Salicin 6-phosphate","Bidirectional","K02753","ascF","beta-glucoside (arbutin/salicin/cellobiose) PTS system EIICB component [EC:2.7.1.-]","map00010","NA"
"R04394","","Protein N(pi)-phospho-L-histidine + Salicin <=> Protein histidine + Salicin 6-phosphate","Bidirectional","K02777","crr","sugar PTS system EIIA component [EC:2.7.1.-]","map00010","NA"
"R05132","","Protein N(pi)-phospho-L-histidine + Arbutin <=> Protein histidine + Arbutin 6-phosphate","Bidirectional","K02753","ascF","beta-glucoside (arbutin/salicin/cellobiose) PTS system EIICB component [EC:2.7.1.-]","map00010","NA"
"R05132","","Protein N(pi)-phospho-L-histidine + Arbutin <=> Protein histidine + Arbutin 6-phosphate","Bidirectional","K02777","crr","sugar PTS system EIIA component [EC:2.7.1.-]","map00010","NA"
"R05133","3.2.1.86","Arbutin 6-phosphate + H2O <=> Hydroquinone + beta-D-Glucose 6-phosphate","Bidirectional","K01222","E3.2.1.86A","6-phospho-beta-glucosidase [EC:3.2.1.86]","map00010","NA"
"R05133","3.2.1.86","Arbutin 6-phosphate + H2O <=> Hydroquinone + beta-D-Glucose 6-phosphate","Bidirectional","K01223","E3.2.1.86B","6-phospho-beta-glucosidase [EC:3.2.1.86]","map00010","NA"
"R05134","3.2.1.86","Salicin 6-phosphate + H2O <=> Salicyl alcohol + beta-D-Glucose 6-phosphate","Bidirectional","K01222","E3.2.1.86A","6-phospho-beta-glucosidase [EC:3.2.1.86]","map00010","NA"
"R05134","3.2.1.86","Salicin 6-phosphate + H2O <=> Salicyl alcohol + beta-D-Glucose 6-phosphate","Bidirectional","K01223","E3.2.1.86B","6-phospho-beta-glucosidase [EC:3.2.1.86]","map00010","NA"
"R05198","1.1.2.8","Ethanol + 2 Ferricytochrome c <=> 2 Ferrocytochrome c + Acetaldehyde + 2 H+","Bidirectional","K00114","exaA","alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]","map00010","NA"
"R07618","1.8.1.4","Enzyme N6-(dihydrolipoyl)lysine + NAD+ <=> Enzyme N6-(lipoyl)lysine + NADH + H+","Bidirectional","K00382","DLD","dihydrolipoyl dehydrogenase [EC:1.8.1.4]","map00010","NA"
"R09127","1.1.2.7","Ethanol + 2 Ferricytochrome cL <=> Acetaldehyde + 2 Ferrocytochrome cL + 2 H+","Bidirectional","K14028, K14029","mdh1, mdh2","methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7], methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]","map00010","NA"
"R09479","1.1.5.5","Ethanol + Ubiquinone <=> Acetaldehyde + Ubiquinol","Bidirectional","K22473, K22474","adhA, adhB","alcohol dehydrogenase (quinone), dehydrogenase subunit [EC:1.1.5.5], alcohol dehydrogenase (quinone), cytochrome c subunit [EC:1.1.5.5]","map00010","NA"
"R09532","3.1.3.80","2,3-Bisphospho-D-glycerate + H2O <=> 2-Phospho-D-glycerate + Orthophosphate","Bidirectional","K03103","MINPP1","multiple inositol-polyphosphate phosphatase / 2,3-bisphosphoglycerate 3-phosphatase [EC:3.1.3.62 3.1.3.80]","map00010","NA"
"R10860","1.2.1.90","D-Glyceraldehyde 3-phosphate + NAD+ + H2O <=> 3-Phospho-D-glycerate + NADH + H+","Bidirectional","K18978","gapN","glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] [EC:1.2.1.90]","map00010","NA"
