"rn","ec","eq","way","ko","symbol","name","map","md"
"R01394","5.3.1.22","Hydroxypyruvate <=> 2-Hydroxy-3-oxopropanoate","Bidirectional","K01816","hyi","hydroxypyruvate isomerase [EC:5.3.1.22]","map00630","NA"
"R01558","6.2.1.8","ATP + Oxalate + CoA <=> AMP + Diphosphate + Oxalyl-CoA","Bidirectional","K22133","AAE3","oxalate---CoA ligase [EC:6.2.1.8]","map00630","NA"
"R01745","1.1.1.60","D-Glycerate + NAD+ <=> 2-Hydroxy-3-oxopropanoate + NADH + H+","Bidirectional","K00042","garR","2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]","map00630","NA"
"R01747","1.1.1.60","D-Glycerate + NADP+ <=> 2-Hydroxy-3-oxopropanoate + NADPH + H+","Bidirectional","K00042","garR","2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]","map00630","NA"
"R01781","1.1.1.77","Ethylene glycol + NAD+ <=> Glycolaldehyde + NADH + H+","Bidirectional","K00048","fucO","lactaldehyde reductase [EC:1.1.1.77]","map00630","NA"
"R01781","1.1.1.77","Ethylene glycol + NAD+ <=> Glycolaldehyde + NADH + H+","Bidirectional","K26209","K26209","glycolaldehyde reductase [EC:1.1.1.-]","map00630","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K15052","K15052","propionyl-CoA carboxylase [EC:6.4.1.3 2.1.3.15]","map00630","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K18603","K18603","acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3]","map00630","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K18604","K18604","acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15]","map00630","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K18605","K18605","biotin carboxyl carrier protein","map00630","NA"
"R01908","4.1.1.8","Oxalyl-CoA <=> Formyl-CoA + CO2","Bidirectional","K01577","oxc","oxalyl-CoA decarboxylase [EC:4.1.1.8]","map00630","NA"
"R01959","3.5.1.9","L-Formylkynurenine + H2O <=> Formate + L-Kynurenine","Bidirectional","K01432","AFMID","arylformamidase [EC:3.5.1.9]","map00630","NA"
"R01959","3.5.1.9","L-Formylkynurenine + H2O <=> Formate + L-Kynurenine","Bidirectional","K07130","kynB","arylformamidase [EC:3.5.1.9]","map00630","NA"
"R01959","3.5.1.9","L-Formylkynurenine + H2O <=> Formate + L-Kynurenine","Bidirectional","K14263","BNA7","kynurenine formamidase [EC:3.5.1.9]","map00630","NA"
"R02509","3.5.1.56","N,N-Dimethylformamide + H2O <=> Dimethylamine + Formate","Bidirectional","K03418, K25305","dmfA2, dmfA1","N,N-dimethylformamidase large subunit [EC:3.5.1.56], N,N-dimethylformamidase small subunit [EC:3.5.1.56]","map00630","NA"
"R02545","1.1.1.93","meso-Tartaric acid + NAD+ <=> 2-Hydroxy-3-oxosuccinate + NADH + H+","Bidirectional","K07246","ttuC","tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]","map00630","NA"
"R06180","1.1.1.93","(R,R)-Tartaric acid + NAD+ <=> 2-Hydroxy-3-oxosuccinate + NADH + H+","Bidirectional","K07246","ttuC","tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]","map00630","NA"
"R07290","2.8.3.16","Formyl-CoA + Oxalate <=> Formate + Oxalyl-CoA","Bidirectional","K07749","frc","formyl-CoA transferase [EC:2.8.3.16]","map00630","NA"
"R07410","1.4.1.21","L-Aspartate + NAD+ <=> Iminoaspartate + NADH + H+","Bidirectional","K06989","nadX","aspartate dehydrogenase [EC:1.4.1.21]","map00630","NA"
"R07410","1.4.1.21","L-Aspartate + NAD+ <=> Iminoaspartate + NADH + H+","Bidirectional","K28178","bhcD","iminosuccinate reductase [EC:1.4.1.-]","map00630","NA"
"R08572","2.7.1.165","D-Glycerate + ATP <=> 2-Phospho-D-glycerate + ADP","Bidirectional","K00865","glxK","glycerate 2-kinase [EC:2.7.1.165]","map00630","NA"
"R08572","2.7.1.165","D-Glycerate + ATP <=> 2-Phospho-D-glycerate + ADP","Bidirectional","K11529","gck","glycerate 2-kinase [EC:2.7.1.165]","map00630","NA"
"R09718","4.1.3.41","D-erythro-3-Hydroxyaspartate <=> Glycine + Glyoxylate","Bidirectional","K18425","dhaa","3-hydroxy-D-aspartate aldolase [EC:4.1.3.41]","map00630","NA"
"R12696","4.1.2.17","D-Ribulose 1-phosphate <=> Glycerone phosphate + Glycolaldehyde","Bidirectional","K01628","fucA","L-fuculose-phosphate aldolase [EC:4.1.2.17]","map00630","NA"
"R13464","","D-erythro-3-Hydroxyaspartate <=> Iminoaspartate + H2O","Bidirectional","K28180","bhcB","beta-hydroxyaspartate dehydratase [EC:4.2.1.-]","map00630","NA"
