"rn","ec","eq","way","ko","symbol","name","map","md"
"R01220","1.5.1.5","5,10-Methylenetetrahydrofolate + NADP+ <=> 5,10-Methenyltetrahydrofolate + NADPH","Bidirectional","K00288","MTHFD","methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3]","map00720","NA"
"R01220","1.5.1.5","5,10-Methylenetetrahydrofolate + NADP+ <=> 5,10-Methenyltetrahydrofolate + NADPH","Bidirectional","K00300","mtdA","methylenetetrahydrofolate/methylenetetrahydromethanopterin dehydrogenase (NADP+) [EC:1.5.1.5 1.5.1.-]","map00720","NA"
"R01655","3.5.4.9","5,10-Methenyltetrahydrofolate + H2O <=> 10-Formyltetrahydrofolate + H+","Bidirectional","K00288","MTHFD","methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3]","map00720","NA"
"R01655","3.5.4.9","5,10-Methenyltetrahydrofolate + H2O <=> 10-Formyltetrahydrofolate + H+","Bidirectional","K13403","MTHFD2","methylenetetrahydrofolate dehydrogenase(NAD+) / 5,10-methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.15 3.5.4.9]","map00720","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K01965, K01966","PCCA, PCCB","propionyl-CoA carboxylase alpha subunit [EC:6.4.1.3], propionyl-CoA carboxylase beta subunit [EC:6.4.1.3 2.1.3.15]","map00720","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K11263","bccA","acetyl-CoA/propionyl-CoA/long-chain acyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.4.1.- 6.3.4.14]","map00720","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K18472","accD6","acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15]","map00720","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K18603","K18603","acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3]","map00720","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K18604","K18604","acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15]","map00720","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K18605","K18605","biotin carboxyl carrier protein","map00720","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K19312","pccB","acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15]","map00720","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K22568","pccX","acetyl-CoA/propionyl-CoA carboxylase, PccX subunit [EC:6.4.1.2 6.4.1.3]","map00720","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K27094","accD5","propionyl-CoA/long-chain acyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.3 6.4.1.- 2.1.3.15]","map00720","NA"
"R01859","6.4.1.3","ATP + Propanoyl-CoA + HCO3- <=> ADP + Orthophosphate + (S)-Methylmalonyl-CoA","Bidirectional","K27095","accE5","acyl-CoA carboxylase epsilon subunit","map00720","NA"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K00022","HADH","3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]","map00720","NA"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K01782","fadJ","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]","map00720","NA"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K01825","fadB","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]","map00720","NA"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K07514","EHHADH","enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]","map00720","NA"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K07516","fadN","3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]","map00720","NA"
"R01975","1.1.1.35","(S)-3-Hydroxybutanoyl-CoA + NAD+ <=> Acetoacetyl-CoA + NADH + H+","Bidirectional","K10527","MFP2","enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]","map00720","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00233, K00245, K00246, K00247","frdA, frdB, frdC, frdD","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase subunit C, succinate dehydrogenase subunit D","map00720","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00233, K00245, K00247, K25996","frdA, frdB, frdD, frdC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase subunit D, succinate dehydrogenase subunit C","map00720","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00233, K00246, K00247, K25995","frdA, frdC, frdD, frdB","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase subunit C, succinate dehydrogenase subunit D, succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12]","map00720","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00233, K00247, K25995, K25996","frdA, frdD, frdB, frdC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase subunit D, succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase subunit C","map00720","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00234, K00235, K00236, K00237, K25801","SDHA, SDHB, SDHC, SDHD, SDH4","succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) cytochrome b560 subunit, succinate dehydrogenase (ubiquinone) membrane anchor subunit, succinate dehydrogenase (ubiquinone) subunit 4","map00720","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00244, K00245, K00246, K00247","frdA, frdB, frdC, frdD","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase subunit C, succinate dehydrogenase subunit D","map00720","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00244, K00245, K00247, K25996","frdA, frdB, frdD, frdC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase subunit D, succinate dehydrogenase subunit C","map00720","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00244, K00246, K00247, K25995","frdA, frdC, frdD, frdB","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase subunit C, succinate dehydrogenase subunit D, succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12]","map00720","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00244, K00247, K25995, K25996","frdA, frdD, frdB, frdC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase subunit D, succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase subunit C","map00720","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K18859","sdhD","succinate dehydrogenase subunit D","map00720","NA"
"R02289","2.1.1.258, 2.1.1.378, 2.1.1.385, 2.1.1.389","5-Methyltetrahydrofolate + Co(I) corrinoid protein + H+ <=> Methyl-Co(III) corrinoid protein + Tetrahydrofolate","Bidirectional","K25221","mtgA","[methyl-Co(III) glycine betaine-specific corrinoid protein]---tetrahydrofolate methyltransferase [EC:2.1.1.378]","map00720","NA"
"R02289","2.1.1.258, 2.1.1.378, 2.1.1.385, 2.1.1.389","5-Methyltetrahydrofolate + Co(I) corrinoid protein + H+ <=> Methyl-Co(III) corrinoid protein + Tetrahydrofolate","Bidirectional","K25915","mtvA","[methyl-Co(III) methoxylated-aromatic-compound-specific corrinoid protein]---tetrahydrofolate methyltransferase [EC:2.1.1.385]","map00720","NA"
"R02289","2.1.1.258, 2.1.1.378, 2.1.1.385, 2.1.1.389","5-Methyltetrahydrofolate + Co(I) corrinoid protein + H+ <=> Methyl-Co(III) corrinoid protein + Tetrahydrofolate","Bidirectional","K26930","mtqA","[methyl-Co(III) quaternary-amine-specific corrinoid protein]---tetrahydrofolate methyltransferase [EC:2.1.1.389]","map00720","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K01692","paaF","enoyl-CoA hydratase [EC:4.2.1.17]","map00720","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K01715","crt","enoyl-CoA hydratase [EC:4.2.1.17]","map00720","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K01782","fadJ","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]","map00720","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K01825","fadB","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]","map00720","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K07511","ECHS1","enoyl-CoA hydratase [EC:4.2.1.17]","map00720","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K07514","EHHADH","enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]","map00720","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K07515","HADHA","enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]","map00720","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K10527","MFP2","enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211]","map00720","NA"
"R03026","4.2.1.17","(S)-3-Hydroxybutanoyl-CoA <=> Crotonoyl-CoA + H2O","Bidirectional","K13767","fadB","enoyl-CoA hydratase [EC:4.2.1.17]","map00720","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K01692","paaF","enoyl-CoA hydratase [EC:4.2.1.17]","map00720","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K01782","fadJ","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]","map00720","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K01825","fadB","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]","map00720","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K07511","ECHS1","enoyl-CoA hydratase [EC:4.2.1.17]","map00720","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K07514","EHHADH","enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]","map00720","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K07515","HADHA","enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]","map00720","NA"
"R03045","4.2.1.17, 4.2.1.116","3-Hydroxypropionyl-CoA <=> Propenoyl-CoA + H2O","Bidirectional","K14729","FOX2","multifunctional beta-oxidation protein [EC:4.2.1.- 1.1.1.-]","map00720","NA"
"R03157","","3-Hydroxypropionyl-CoA + Orthophosphate + ADP <=> 3-Hydroxypropanoate + CoA + ATP","Bidirectional","K18594","K18594","3-hydroxypropionyl-CoA synthetase (ADP-forming) [EC:6.2.1.-]","map00720","NA"
"R05076","4.2.1.148","L-erythro-3-Methylmalyl-CoA <=> 2-Methylfumaryl-CoA + H2O","Bidirectional","K14449","mch","2-methylfumaryl-CoA hydratase [EC:4.2.1.148]","map00720","NA"
"R07157","1.2.7.4","CO + H2O + 2 Oxidized ferredoxin <=> CO2 + 2 Reduced ferredoxin + 2 H+","Bidirectional","K00192, K00195","cdhA, cdhB","anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4], anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon","map00720","NA"
"R07157","1.2.7.4","CO + H2O + 2 Oxidized ferredoxin <=> CO2 + 2 Reduced ferredoxin + 2 H+","Bidirectional","K00196","cooF","anaerobic carbon-monoxide dehydrogenase iron sulfur subunit","map00720","NA"
"R07168","1.5.1.20, 1.5.1.54","5-Methyltetrahydrofolate + NAD+ <=> 5,10-Methylenetetrahydrofolate + NADH + H+","Bidirectional","K24042","yitJ","methionine synthase / methylenetetrahydrofolate reductase (NADH) [EC:2.1.1.13 1.5.1.54]","map00720","NA"
"R07168","1.5.1.20, 1.5.1.54","5-Methyltetrahydrofolate + NAD+ <=> 5,10-Methylenetetrahydrofolate + NADH + H+","Bidirectional","K25009","E1.5.1.20","methylenetetrahydrofolate reductase [NAD(P)H] [EC:1.5.1.20]","map00720","NA"
"R09280","1.2.1.76","Succinyl-CoA + NADPH + H+ <=> Succinate semialdehyde + NADP+ + CoA","Bidirectional","K18119","sucD","succinate-semialdehyde dehydrogenase [EC:1.2.1.76]","map00720","NA"
"R09281","","4-Hydroxybutanoic acid + NADP+ <=> Succinate semialdehyde + H+ + NADPH","Bidirectional","K18121","GLYR","glyoxylate/succinic semialdehyde reductase [EC:1.1.1.79 1.1.1.-]","map00720","NA"
"R09282","4.2.1.153","3-Methylfumaryl-CoA + H2O <=> (3S)-Citramalyl-CoA","Bidirectional","K09709","meh","3-methylfumaryl-CoA hydratase [EC:4.2.1.153]","map00720","NA"
"R09283","5.4.1.3","2-Methylfumaryl-CoA <=> 3-Methylfumaryl-CoA","Bidirectional","K14470","mct","2-methylfumaryl-CoA isomerase [EC:5.4.1.3]","map00720","NA"
"R09289","1.1.1.298","3-Hydroxypropanoate + NADP+ <=> 3-Oxopropanoate + NADPH + H+","Bidirectional","K09019","rutE","3-hydroxypropanoate dehydrogenase [EC:1.1.1.-]","map00720","NA"
"R09289","1.1.1.298","3-Hydroxypropanoate + NADP+ <=> 3-Oxopropanoate + NADPH + H+","Bidirectional","K16066","ydfG","3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-]","map00720","NA"
"R09289","1.1.1.298","3-Hydroxypropanoate + NADP+ <=> 3-Oxopropanoate + NADPH + H+","Bidirectional","K18602","K18602","malonic semialdehyde reductase [EC:1.1.1.-]","map00720","NA"
"R10758","6.2.1.56","4-Hydroxybutanoic acid + ATP + CoA <=> 4-Hydroxybutyryl-CoA + ADP + Orthophosphate","Bidirectional","K18593","E6.2.1.56","4-hydroxybutyrate---CoA ligase (ADP-forming) [EC:6.2.1.56]","map00720","NA"
"R13137","1.3.2.4","Succinate + 2 Ferricytochrome c <=> Fumarate + 2 Ferrocytochrome c","Bidirectional","K26318","fccA","fumarate reductase (cytochrome) [EC:1.3.2.4]","map00720","NA"
