"rn","ec","eq","way","ko","symbol","name","map","md"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00234, K00235, K00236, K00237, K25801","SDHA, SDHB, SDHC, SDHD, SDH4","succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) cytochrome b560 subunit, succinate dehydrogenase (ubiquinone) membrane anchor subunit, succinate dehydrogenase (ubiquinone) subunit 4","map00620","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00239, K00240, K00241, K00242, K18859","sdhA, sdhB, sdhC, sdhD","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase cytochrome b subunit, succinate dehydrogenase membrane anchor subunit, succinate dehydrogenase subunit D","map00620","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00239, K00240, K00241, K00242, K18860","sdhA, sdhB, sdhC, sdhD","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase cytochrome b subunit, succinate dehydrogenase membrane anchor subunit, succinate dehydrogenase subunit D","map00620","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00244, K00245, K00246, K00247","frdA, frdB, frdC, frdD","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase subunit C, succinate dehydrogenase subunit D","map00620","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00244, K00245, K00247, K25996","frdA, frdB, frdD, frdC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase subunit D, succinate dehydrogenase subunit C","map00620","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00244, K00246, K00247, K25995","frdA, frdC, frdD, frdB","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase subunit C, succinate dehydrogenase subunit D, succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12]","map00620","NA"
"R02164","1.3.5.1","Quinone + Succinate <=> Hydroquinone + Fumarate","Bidirectional","K00244, K00247, K25995, K25996","frdA, frdD, frdB, frdC","succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase subunit D, succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase subunit C","map00620","NA"
"R02260","1.1.1.283, 1.2.1.49","(S)-Lactaldehyde + NADP+ <=> Methylglyoxal + NADPH + H+","Bidirectional","K17741","GRE2","NADPH-dependent methylglyoxal reductase [EC:1.1.1.283]","map00620","NA"
"R02260","1.1.1.283, 1.2.1.49","(S)-Lactaldehyde + NADP+ <=> Methylglyoxal + NADPH + H+","Bidirectional","K23257","yvgN","methylglyoxal/glyoxal reductase [EC:1.1.1.283 1.1.1.-]","map00620","NA"
"R02320","2.7.1.40","Nucleoside triphosphate + Pyruvate <=> NDP + Phosphoenolpyruvate","Bidirectional","K00873","PK","pyruvate kinase [EC:2.7.1.40]","map00620","NA"
"R02320","2.7.1.40","Nucleoside triphosphate + Pyruvate <=> NDP + Phosphoenolpyruvate","Bidirectional","K12406","PKLR","pyruvate kinase isozymes R/L [EC:2.7.1.40]","map00620","NA"
"R02527","1.1.1.78, 1.1.1.79","(R)-Lactaldehyde + NAD+ <=> Methylglyoxal + NADH + H+","Bidirectional","K00049","GRHPR","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00620","NA"
"R02527","1.1.1.78, 1.1.1.79","(R)-Lactaldehyde + NAD+ <=> Methylglyoxal + NADH + H+","Bidirectional","K12972","ghrA","glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]","map00620","NA"
"R02530","4.4.1.5","(R)-S-Lactoylglutathione <=> Glutathione + Methylglyoxal","Bidirectional","K01759","GLO1","lactoylglutathione lyase [EC:4.4.1.5]","map00620","NA"
"R02569","2.3.1.12","Acetyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine","Bidirectional","K00627","DLAT","pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) [EC:2.3.1.12]","map00620","NA"
"R03145","1.2.5.1","Pyruvate + Ubiquinone + H2O <=> Acetate + Ubiquinol + CO2","Bidirectional","K00156","poxB","pyruvate dehydrogenase (quinone) [EC:1.2.5.1]","map00620","NA"
"R03270","1.2.4.1","2-(alpha-Hydroxyethyl)thiamine diphosphate + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + Thiamin diphosphate","Bidirectional","K00161, K00162","PDHA, PDHB","pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1], pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]","map00620","NA"
"R03270","1.2.4.1","2-(alpha-Hydroxyethyl)thiamine diphosphate + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + Thiamin diphosphate","Bidirectional","K00163","aceE","pyruvate dehydrogenase E1 component [EC:1.2.4.1]","map00620","NA"
"R05198","1.1.2.8","Ethanol + 2 Ferricytochrome c <=> 2 Ferrocytochrome c + Acetaldehyde + 2 H+","Bidirectional","K00114","exaA","alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]","map00620","NA"
"R07618","1.8.1.4","Enzyme N6-(dihydrolipoyl)lysine + NAD+ <=> Enzyme N6-(lipoyl)lysine + NADH + H+","Bidirectional","K00382","DLD","dihydrolipoyl dehydrogenase [EC:1.8.1.4]","map00620","NA"
"R09127","1.1.2.7","Ethanol + 2 Ferricytochrome cL <=> Acetaldehyde + 2 Ferrocytochrome cL + 2 H+","Bidirectional","K14028, K14029","mdh1, mdh2","methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7], methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]","map00620","NA"
"R09479","1.1.5.5","Ethanol + Ubiquinone <=> Acetaldehyde + Ubiquinol","Bidirectional","K22473, K22474","adhA, adhB","alcohol dehydrogenase (quinone), dehydrogenase subunit [EC:1.1.5.5], alcohol dehydrogenase (quinone), cytochrome c subunit [EC:1.1.5.5]","map00620","NA"
"R09796","4.2.1.130","(R)-Lactate <=> Methylglyoxal + H2O","Bidirectional","K05523","hchA","D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]","map00620","NA"
"R09796","4.2.1.130","(R)-Lactate <=> Methylglyoxal + H2O","Bidirectional","K18881","DJ1D","D-lactate dehydratase [EC:4.2.1.130]","map00620","NA"
"R09796","4.2.1.130","(R)-Lactate <=> Methylglyoxal + H2O","Bidirectional","K22211","GLX3","D-lactate dehydratase [EC:4.2.1.130]","map00620","NA"
"R10343","2.8.3.18","Succinyl-CoA + Acetate <=> Acetyl-CoA + Succinate","Bidirectional","K18118","aarC","succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]","map00620","NA"
"R11074","4.1.1.101","(S)-Malate <=> (S)-Lactate + CO2","Bidirectional","K22212","mleA","malolactic enzyme [EC:4.1.1.101]","map00620","NA"
"R11591","1.1.5.12","(R)-Lactate + Quinone <=> Pyruvate + Hydroquinone","Bidirectional","K03777","dld","D-lactate dehydrogenase (quinone) [EC:1.1.5.12]","map00620","NA"
"R11593","1.1.99.40","Pyruvate + (R)-2-Hydroxyglutarate <=> (R)-Lactate + 2-Oxoglutarate","Bidirectional","K21618","DLD3","(R)-2-hydroxyglutarate---pyruvate transhydrogenase [EC:1.1.99.40]","map00620","NA"
"R12212","7.2.4.2","Oxaloacetate + 2 Sodium cation <=> Pyruvate + CO2 + 2 Sodium cation","Bidirectional","K01571, K01573","oadA, oadG","oxaloacetate decarboxylase (Na+ extruding) subunit alpha [EC:7.2.4.2], oxaloacetate decarboxylase (Na+ extruding) subunit gamma","map00620","NA"
"R12212","7.2.4.2","Oxaloacetate + 2 Sodium cation <=> Pyruvate + CO2 + 2 Sodium cation","Bidirectional","K20509","madB","carboxybiotin decarboxylase [EC:7.2.4.1]","map00620","NA"
"R13049","1.1.1.436","(R)-Lactate + 2 NAD+ + 2 Reduced ferredoxin <=> Pyruvate + 2 NADH + 2 Oxidized ferredoxin","Bidirectional","K26113, K26114, K26115","lctD, lctC, lctB","lactate dehydrogenase (NAD+,ferredoxin) subunit LctD [EC:1.1.1.436], lactate dehydrogenase (NAD+,ferredoxin) subunit LctC, lactate dehydrogenase (NAD+,ferredoxin) subunit LctB","map00620","NA"
"R13050","1.1.1.436","(S)-Lactate + 2 NAD+ + 2 Reduced ferredoxin <=> Pyruvate + 2 NADH + 2 Oxidized ferredoxin","Bidirectional","K26113, K26114, K26115","lctD, lctC, lctB","lactate dehydrogenase (NAD+,ferredoxin) subunit LctD [EC:1.1.1.436], lactate dehydrogenase (NAD+,ferredoxin) subunit LctC, lactate dehydrogenase (NAD+,ferredoxin) subunit LctB","map00620","NA"
"R13137","1.3.2.4","Succinate + 2 Ferricytochrome c <=> Fumarate + 2 Ferrocytochrome c","Bidirectional","K26318","fccA","fumarate reductase (cytochrome) [EC:1.3.2.4]","map00620","NA"
