"rn","ec","eq","way","ko","symbol","name","map","md"
"R11818","1.17.1.11","2 Formate + NAD+ + 2 Oxidized ferredoxin <=> 2 CO2 + NADH + H+ + 2 Reduced ferredoxin","Bidirectional","K22338, K22339, K22340","hylA, hylB, hylC","formate dehydrogenase (NAD+, ferredoxin) subunit A [EC:1.17.1.11], formate dehydrogenase (NAD+, ferredoxin) subunit B [EC:1.17.1.11], formate dehydrogenase (NAD+, ferredoxin) subunit C [EC:1.17.1.11]","other_reactions","NA"
"R11818","1.17.1.11","2 Formate + NAD+ + 2 Oxidized ferredoxin <=> 2 CO2 + NADH + H+ + 2 Reduced ferredoxin","Bidirectional","K22341","fdhF2","formate dehydrogenase (NAD+, ferredoxin) subunit [EC:1.17.1.11]","other_reactions","NA"
"R11874","1.5.98.3","Reduced coenzyme F420 + Methanophenazine <=> Coenzyme F420 + Dihydromethanophenazine","Bidirectional","K22158, K22159, K22160, K22161, K22162, K22163, K22164, K22165, K22166, K22167, K22168, K22169, K22170","fpoA, fpoB, fpoC, fpoD, fpoF, fpoH, fpoI, fpoJ, fpoK, fpoL, fpoM, fpoN, fpoO","F420H2 dehydrogenase subunit A [EC:1.5.98.3], F420H2 dehydrogenase subunit B [EC:1.5.98.3], F420H2 dehydrogenase subunit C [EC:1.5.98.3], F420H2 dehydrogenase subunit D [EC:1.5.98.3], F420H2 dehydrogenase subunit F [EC:1.5.7.2 1.5.98.3], F420H2 dehydrogenase subunit H [EC:1.5.98.3], F420H2 dehydrogenase subunit I [EC:1.5.98.3], F420H2 dehydrogenase subunit J [EC:1.5.98.3], F420H2 dehydrogenase subunit K [EC:1.5.98.3], F420H2 dehydrogenase subunit L [EC:1.5.98.3], F420H2 dehydrogenase subunit M [EC:1.5.98.3], F420H2 dehydrogenase subunit N [EC:1.5.98.3], F420H2 dehydrogenase subunit O [EC:1.5.98.3]","other_reactions","NA"
"R12096","3.1.6.20","[SoxY protein]-S-sulfosulfanyl-L-cysteine + H2O <=> [SoxY protein]-S-sulfanyl-L-cysteine + Sulfate","Bidirectional","K17224","soxB","S-sulfosulfanyl-L-cysteine sulfohydrolase [EC:3.1.6.20]","other_reactions","NA"
"R12097","3.1.6.20","[SoxY protein]-S-(2-sulfodisulfanyl)-L-cysteine + H2O <=> [SoxY protein]-S-disulfanyl-L-cysteine + Sulfate","Bidirectional","K17224","soxB","S-sulfosulfanyl-L-cysteine sulfohydrolase [EC:3.1.6.20]","other_reactions","NA"
"R12164","2.8.5.2","[SoxY protein]-S-sulfanyl-L-cysteine + Thiosulfate + 2 Ferricytochrome c <=> [SoxY protein]-S-(2-sulfodisulfanyl)-L-cysteine + 2 Ferrocytochrome c + 2 H+","Bidirectional","K17222","soxA","L-cysteine S-thiosulfotransferase [EC:2.8.5.2]","other_reactions","NA"
"R12164","2.8.5.2","[SoxY protein]-S-sulfanyl-L-cysteine + Thiosulfate + 2 Ferricytochrome c <=> [SoxY protein]-S-(2-sulfodisulfanyl)-L-cysteine + 2 Ferrocytochrome c + 2 H+","Bidirectional","K17223","soxX","L-cysteine S-thiosulfotransferase [EC:2.8.5.2]","other_reactions","NA"
"R13388","1.97.1.14","p-Benzoquinone + Selenite + H2O + 2 H+ <=> Hydroquinone + Selenate","Bidirectional","K27874, K27875, K27876","srdA, srdB, srdC","selenate reductase (quinol) subunit A [EC:1.97.1.14], selenate reductase (quinol) subunit B [EC:1.97.1.14], selenate reductase (quinol) subunit C [EC:1.97.1.14]","other_reactions","NA"
NA,"7.2.1.1",NA,"Bidirectional","K00346, K00347, K00348, K00349, K00350, K00351","nqrA, nqrB, nqrC, nqrD, nqrE, nqrF","Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:7.2.1.1], Na+-transporting NADH:ubiquinone oxidoreductase subunit B [EC:7.2.1.1], Na+-transporting NADH:ubiquinone oxidoreductase subunit C [EC:7.2.1.1], Na+-transporting NADH:ubiquinone oxidoreductase subunit D [EC:7.2.1.1], Na+-transporting NADH:ubiquinone oxidoreductase subunit E [EC:7.2.1.1], Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:7.2.1.1]","other_reactions","NA"
NA,"7.2.4.3",NA,"Bidirectional","K01604","mmdA","methylmalonyl-CoA decarboxylase subunit alpha [EC:7.2.4.3]","other_reactions","NA"
NA,"7.2.2.1",NA,"Bidirectional","K02111, K02112","ATPF1A, ATPF1B","F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1], F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]","other_reactions","NA"
NA,"7.2.2.1",NA,"Bidirectional","K02117","ATPVA","V/A-type H+/Na+-transporting ATPase subunit A [EC:7.1.2.2 7.2.2.1]","other_reactions","NA"
NA,"",NA,"Bidirectional","K02784","ptsH","phosphocarrier protein HPr","other_reactions","NA"
NA,"",NA,"Bidirectional","K03532","torC","trimethylamine-N-oxide reductase (cytochrome c), cytochrome c-type subunit TorC","other_reactions","NA"
NA,"7.2.1.2",NA,"Bidirectional","K03614, K03615, K03616","rnfD, rnfC, rnfB","H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D [EC:7.1.1.11 7.2.1.2], H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.1.1.11 7.2.1.2], H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.1.1.11 7.2.1.2]","other_reactions","NA"
NA,"",NA,"Bidirectional","K04641","bop","bacteriorhodopsin","other_reactions","NA"
NA,"",NA,"Bidirectional","K08928, K08929","pufL, pufM","photosynthetic reaction center L subunit, photosynthetic reaction center M subunit","other_reactions","NA"
NA,"",NA,"Bidirectional","K08940","pscA","photosystem P840 reaction center large subunit","other_reactions","NA"
NA,"",NA,"Bidirectional","K08941","pscB","photosystem P840 reaction center iron-sulfur protein","other_reactions","NA"
NA,"",NA,"Bidirectional","K08942","pscC","photosystem P840 reaction center cytochrome c551","other_reactions","NA"
NA,"",NA,"Bidirectional","K08943","pscD","photosystem P840 reaction center protein PscD","other_reactions","NA"
NA,"",NA,"Bidirectional","K11942","icmF","isobutyryl-CoA mutase [EC:5.4.99.13]","other_reactions","NA"
NA,"",NA,"Bidirectional","K14086, K14087, K14088, K14089, K14090, K14091","echA, echB, echC, echD, echE, echF","ech hydrogenase subunit A, ech hydrogenase subunit B, ech hydrogenase subunit C, ech hydrogenase subunit D, ech hydrogenase subunit E, ech hydrogenase subunit F","other_reactions","NA"
NA,"7.2.3.1",NA,"Bidirectional","K15987","hppA","K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]","other_reactions","NA"
NA,"",NA,"Bidirectional","K16293","psrB","polysulfide reductase chain B","other_reactions","NA"
NA,"",NA,"Bidirectional","K16294","psrC","polysulfide reductase chain C","other_reactions","NA"
NA,"",NA,"Bidirectional","K16933","doxB","heme bearing subunit I of the terminal oxidase","other_reactions","NA"
NA,"",NA,"Bidirectional","K16934","doxC","terminal oxidase subunit","other_reactions","NA"
NA,"1.16.9.1",NA,"Bidirectional","K20150","cyc2","iron:rusticyanin reductase [EC:1.16.9.1]","other_reactions","NA"
NA,"",NA,"Bidirectional","k21566","cprA","3-chloro-4-hydroxyphenylacetate reductive dehalogenase [EC:3.8.1.-]","other_reactions","NA"
"R01735","1.2.1.23","(R)-Lactaldehyde + NAD+ + H2O <=> (R)-Lactate + NADH + H+","Bidirectional",NA,NA,"(R)-lactaldehyde:NAD+ 2-oxidoreductase","other_reactions","NA"
"R00864",NA,"Sulfite + Sulfur <=> Thiosulfate","Bidirectional",NA,NA,NA,"other_reactions","NA"
"R11971","1.8.2.6","[SoxY protein]-S-disulfanyl-L-cysteine + 6 Ferricytochrome c + 3 H2O <=> [SoxY protein]-S-sulfosulfanyl-L-cysteine + 6 Ferrocytochrome c + 6 H+","Bidirectional",NA,NA,"[SoxY protein]-S-disulfanyl-L-cysteine:cytochrome-c oxidoreductase","other_reactions","NA"
NA,"1.6.1.4",NA,"Bidirectional",NA,NA,"NAD(P)+ transhydrogenase (ferredoxin);","other_reactions","NA"
"R05875","1.18.1.3, 1.18.1.7","2 Reduced [2Fe-2S] ferredoxin + NAD+ + H+ <=> 2 Oxidized [2Fe-2S] ferredoxin + NADH","Bidirectional",NA,NA,"[2Fe-2S]-ferredoxin:NAD+ oxidoreductase","other_reactions","NA"
"R09093",NA,"Tetrahydrofolate + Formaldehyde <=> 5,10-Methylenetetrahydrofolate + H2O","Bidirectional",NA,NA,NA,"other_reactions","NA"
"R03034","3.1.1.25","D-Galactono-1,4-lactone + H2O <=> D-Galactonate","Bidirectional",NA,NA,"D-galactono-1,4-lactone hydroxyacylhydrolase","other_reactions","NA"
NA,"7.1.1.10",NA,"Bidirectional",NA,NA,"ferredoxin---quinone oxidoreductase (H+-translocating);","other_reactions","NA"
